times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
476.8|0.0|0.0|0.0|-134344.28297454928|-134339.9442906006
477.0|0.0|0.0|0.0|-134501.39630579585|-134499.0630019281
477.2|0.0|0.0|0.0|-133986.4424484092|-133984.02085736804
477.4|0.0|0.0|0.0|-133995.92671288253|-133986.58088495815
477.6|0.0|0.0|0.0|-134218.70289701657|-134217.0632780825
477.8|0.0|0.0|0.0|-134291.6911644906|-134286.2299721947
478.0|0.0|0.0|0.0|-134072.74657247652|-134067.04574356717
478.2|0.0|0.0|0.0|-134407.96035732608|-134399.8631622823
478.4|0.0|0.0|0.0|-134299.9021316088|-134296.24452014043
478.6|0.0|0.0|0.0|-134454.83427107404|-134451.8829569927
478.8|0.0|0.0|0.0|-134107.3107317654|-134104.75040373753
479.0|0.0|0.0|0.0|-134355.2450606074|-134351.27213780556
479.2|0.0|0.0|0.0|-134189.03438507076|-134184.12814072182
479.4|0.0|0.0|0.0|-134292.23281865343|-134290.8328363328
479.6|0.0|0.0|0.0|-134411.64080411714|-134405.05710347407
479.8|0.0|0.0|0.0|-134479.1583550398|-134474.54219711764
480.0|0.0|0.0|0.0|-134558.2715755429|-134555.84998450178
480.2|0.0|0.0|0.0|-134393.70428437289|-134390.74035783816
480.4|0.0|0.0|0.0|-134266.53645493597|-134265.35088432205
480.6|0.0|0.0|0.0|-134648.88454659583|-134647.63591371526
480.8|0.0|0.0|0.0|-134530.7503435483|-134529.325136321
481.0|0.0|0.0|0.0|-134994.73796033283|-134993.628064439
481.2|0.0|0.0|0.0|-134402.24536382634|-134401.33726718594
481.4|0.0|0.0|0.0|-134506.77553178265|-134503.71070562123
481.6|0.0|0.0|0.0|-134274.05096448894|-134271.0870379542
481.8|0.0|0.0|0.0|-134213.82391665288|-134205.85284614252
482.0|0.0|0.0|0.0|-134266.78360822424|-134266.44307198407
482.2|0.0|0.0|0.0|-134321.07651018968|-134317.6459228814
482.4|0.0|0.0|0.0|-134121.68623535006|-134116.75476609444
482.6|0.0|0.0|0.0|-134212.25834602257|-134208.07101151397
482.8|0.0|0.0|0.0|-134037.4497427411|-134035.05337660664
483.0|0.0|0.0|0.0|-134099.5821349381|-134096.89568237684
483.2|0.0|0.0|0.0|-134183.8632332011|-134183.3587350675
483.4|0.0|0.0|0.0|-134107.25519161872|-134102.86605785665
483.6|0.0|0.0|0.0|-134473.43254941606|-134467.44163407994
483.8|0.0|0.0|0.0|-134430.48714579604|-134425.7700882472
484.0|0.0|0.0|0.0|-134277.19538791126|-134275.3413572704
484.2|0.0|0.0|0.0|-134305.06890979092|-134302.2689451496
484.4|0.0|0.0|0.0|-134476.17439930936|-134474.35820602853
484.6|0.0|0.0|0.0|-134470.18979671408|-134469.33214988705
484.8|0.0|0.0|0.0|-134072.010381032|-134071.48065799178
485.0|0.0|0.0|0.0|-134060.0333422369|-134057.24599004892
485.2|0.0|0.0|0.0|-134291.22205369183|-134288.77523774403
485.4|0.0|0.0|0.0|-134105.577322215|-134105.3502980549
485.6|0.0|0.0|0.0|-133910.75984019606|-133906.88781702094
485.8|0.0|0.0|0.0|-134239.91033893733|-134239.05269211024
486.0|0.0|0.0|0.0|-134285.65319406628|-134282.75232979824
486.2|0.0|0.0|0.0|-134081.84856055793|-134081.4449620511
486.4|0.0|0.0|0.0|-134007.53114628876|-134006.4843126616
486.6|0.0|0.0|0.0|-134089.22120726458|-134087.48068870377
486.8|0.0|0.0|0.0|-134237.881328142|-134232.36968603273
487.0|0.0|0.0|0.0|-134101.18755885158|-134099.95153842436
487.2|0.0|0.0|0.0|-134137.17519986947|-134135.2454945086
487.4|0.0|0.0|0.0|-134261.0925539272|-134259.51599725982
487.6|0.0|0.0|0.0|-134407.8510609823|-134407.34656284875
487.8|0.0|0.0|0.0|-134239.91494728503|-134237.74560531066
488.0|0.0|0.0|0.0|-134381.286823047|-134379.10486861932
488.2|0.0|0.0|0.0|-134232.8859429988|-134232.1039708918
488.4|0.0|0.0|0.0|-134342.8986006427|-134341.28420661527
488.6|0.0|0.0|0.0|-134447.40538901137|-134447.14052749125
488.8|0.0|0.0|0.0|-134419.41835505166|-134418.86340710474
489.0|0.0|0.0|0.0|-134194.09734631606|-134193.44149874244
489.2|0.0|0.0|0.0|-133763.68476366214|-133761.18749790094
489.4|0.0|0.0|0.0|-133972.55720973434|-133971.11939005367
489.6|0.0|0.0|0.0|-133956.86731778036|-133955.93399623325
489.8|0.0|0.0|0.0|-134249.12121023785|-134248.26356341082
490.0|0.0|0.0|0.0|-133983.16651865095|-133981.9809480371
490.2|0.0|0.0|0.0|-133800.43471868648|-133799.75364620617
490.4|0.0|0.0|0.0|-134286.84407614157|-134285.00265795403
490.6|0.0|0.0|0.0|-134361.6359244431|-134360.702602896
490.8|0.0|0.0|0.0|-134256.13214227668|-134254.8204471294
491.0|0.0|0.0|0.0|-134146.08728392923|-134144.2080283817
491.2|0.0|0.0|0.0|-134255.71230788494|-134254.32493801764
491.4|0.0|0.0|0.0|-134168.6233175777|-134167.96747000408
491.6|0.0|0.0|0.0|-134501.49163974627|-134500.62138046583
491.8|0.0|0.0|0.0|-134248.03032446306|-134246.86997875586
492.0|0.0|0.0|0.0|-134335.63574025405|-134334.75286852033
492.2|0.0|0.0|0.0|-134315.02634203582|-134314.7614805157
492.4|0.0|0.0|0.0|-134410.28725460658|-134408.54673604577
492.6|0.0|0.0|0.0|-134392.48379956424|-134390.9576927102
492.8|0.0|0.0|0.0|-134157.94558722494|-134156.5834422643
493.0|0.0|0.0|0.0|-134158.410482177|-134157.84292177673
493.2|0.0|0.0|0.0|-134254.3912520884|-134250.6705783533
493.4|0.0|0.0|0.0|-134160.18806849525|-134157.46377857396
493.6|0.0|0.0|0.0|-134278.81717371213|-134278.08565141846
493.8|0.0|0.0|0.0|-134281.2135398466|-134280.38111792618
494.0|0.0|0.0|0.0|-134325.75473030677|-134323.9259245726
494.2|0.0|0.0|0.0|-134188.5816877895|-134187.34566736224
494.4|0.0|0.0|0.0|-134280.22286951382|-134278.83549964646
494.6|0.0|0.0|0.0|-134109.4200381763|-134107.80564414887
494.8|0.0|0.0|0.0|-134047.83736104443|-134046.10945493696
495.0|0.0|0.0|0.0|-134285.67039366195|-134285.0649959017
495.2|0.0|0.0|0.0|-134142.5083214836|-134141.47410030977
495.4|0.0|0.0|0.0|-133961.27997945246|-133960.0691839319
495.6|0.0|0.0|0.0|-134145.2704487649|-134143.0254320705
495.8|0.0|0.0|0.0|-134066.14218634868|-134065.71336293514
496.0|0.0|0.0|0.0|-133897.5599628717|-133894.62126124365
496.2|0.0|0.0|0.0|-134068.53894438723|-134067.7569722802
496.4|0.0|0.0|0.0|-133532.83967338764|-133530.46853215987
496.6|0.0|0.0|0.0|-133600.6844891736|-133599.95296687994
496.8|0.0|0.0|0.0|-133815.16730305235|-133811.78716555747
497.0|0.0|0.0|0.0|-133629.20064891208|-133627.83850395144
497.2|0.0|0.0|0.0|-133846.37448295997|-133845.27719951948
497.4|0.0|0.0|0.0|-133925.205153725|-133924.3348944446
497.6|0.0|0.0|0.0|-133569.06046280646|-133567.5595808591
497.8|0.0|0.0|0.0|-134028.7366587936|-134028.01774895325
498.0|0.0|0.0|0.0|-133537.88143305515|-133537.2760352949
498.2|0.0|0.0|0.0|-133592.80866734745|-133590.3240140396
498.4|0.0|0.0|0.0|-133974.93511733253|-133973.78738407866
498.6|0.0|0.0|0.0|-133924.35917944228|-133921.91236349448
498.8|0.0|0.0|0.0|-133964.77300251907|-133963.65049417186
499.0|0.0|0.0|0.0|-134205.71095801832|-134205.35780932484
499.2|0.0|0.0|0.0|-134049.23044312323|-134047.46469965577
499.4|0.0|0.0|0.0|-134091.9614350365|-134091.33081236953
499.6|0.0|0.0|0.0|-134306.8642374723|-134305.07326909812
499.8|0.0|0.0|0.0|-134566.2655911977|-134564.52507263687
500.0|0.0|0.0|0.0|-134460.73957699776|-134460.03327961077
500.2|0.0|0.0|0.0|-134380.29828448547|-134378.5073161113
500.4|0.0|0.0|0.0|-134312.09905600065|-134310.42159970652
500.6|0.0|0.0|0.0|-134555.53201790078|-134550.1338878716
500.8|0.0|0.0|0.0|-134546.2866764868|-134545.1515556863
501.0|0.0|0.0|0.0|-134581.18317813732|-134580.23724413686
501.2|0.0|0.0|0.0|-134706.42483979568|-134705.3653937152
501.4|0.0|0.0|0.0|-134632.93207418808|-134630.95191901384
501.6|0.0|0.0|0.0|-134611.36557113007|-134610.10432579616
501.8|0.0|0.0|0.0|-134369.78132521393|-134367.63720814625
502.0|0.0|0.0|0.0|-134369.02457801354|-134368.35611798658
502.2|0.0|0.0|0.0|-134537.94841453645|-134535.81690992214
502.4|0.0|0.0|0.0|-134286.92275572612|-134282.68497140417
502.6|0.0|0.0|0.0|-134581.97848914366|-134580.7046313564
502.8|0.0|0.0|0.0|-134480.0939081415|-134478.1515903273
503.0|0.0|0.0|0.0|-134312.51224062341|-134308.66544235498
503.2|0.0|0.0|0.0|-134481.45045169216|-134479.9117323848
503.4|0.0|0.0|0.0|-134387.2780800153|-134386.8240316951
503.6|0.0|0.0|0.0|-134315.5442063908|-134313.84152519002
503.8|0.0|0.0|0.0|-134369.9609884823|-134369.46910280208
504.0|0.0|0.0|0.0|-134308.21041693352|-134306.60863535941
504.2|0.0|0.0|0.0|-134165.1635307561|-134163.0698635018
504.4|0.0|0.0|0.0|-134275.28994287437|-134274.4322960473
504.6|0.0|0.0|0.0|-134001.03663962305|-133996.87453002113
504.8|0.0|0.0|0.0|-134148.91234788427|-134147.52497801697
505.0|0.0|0.0|0.0|-134073.0400387274|-134071.02204619316
505.2|0.0|0.0|0.0|-134269.7461942565|-134267.52640246876
505.4|0.0|0.0|0.0|-134297.6799815065|-134296.38089881258
505.6|0.0|0.0|0.0|-134436.24029098268|-134434.75202148868
505.8|0.0|0.0|0.0|-134718.12662949815|-134716.07079960388
506.0|0.0|0.0|0.0|-134328.83367524378|-134327.19405630964
506.2|0.0|0.0|0.0|-134278.3953437708|-134276.22600179646
506.4|0.0|0.0|0.0|-134434.60591420677|-134433.67259265966
506.6|0.0|0.0|0.0|-134435.51618145412|-134434.44412292028
506.8|0.0|0.0|0.0|-134483.35521696977|-134482.15703390253
507.0|0.0|0.0|0.0|-134401.53740027707|-134398.98968470257
507.2|0.0|0.0|0.0|-134275.19314896164|-134269.78240647912
507.4|0.0|0.0|0.0|-134383.14313709197|-134379.73777469038
507.6|0.0|0.0|0.0|-134450.41796320333|-134447.7819604554
507.8|0.0|0.0|0.0|-134495.16610393344|-134492.85802497237
508.0|0.0|0.0|0.0|-134385.16187614124|-134384.5060285676
508.2|0.0|0.0|0.0|-134451.08035875182|-134450.32361155146
508.4|0.0|0.0|0.0|-134356.29710161273|-134355.8430532925
508.6|0.0|0.0|0.0|-134433.01339512784|-134431.4620633671
508.8|0.0|0.0|0.0|-134444.40123468902|-134442.98863991507
509.0|0.0|0.0|0.0|-134506.16181053457|-134505.21587653412
509.2|0.0|0.0|0.0|-134409.96773578099|-134407.96235570006
509.4|0.0|0.0|0.0|-134433.32599936522|-134432.32961555143
509.6|0.0|0.0|0.0|-134555.23270194087|-134552.18048823279
509.8|0.0|0.0|0.0|-134562.52269997093|-134561.7155029572
510.0|0.0|0.0|0.0|-134406.29767482876|-134405.79317669518
510.2|0.0|0.0|0.0|-134276.41862705853|-134275.98980364503
510.4|0.0|0.0|0.0|-134519.4440476275|-134518.20802720028
510.6|0.0|0.0|0.0|-134408.958956376|-134407.24366272186
510.8|0.0|0.0|0.0|-134456.9368044638|-134451.74047368803
511.0|0.0|0.0|0.0|-134332.02306659223|-134331.6951428054
511.2|0.0|0.0|0.0|-134582.92799095658|-134581.84331996943
511.4|0.0|0.0|0.0|-134547.79653168557|-134547.59473243213
511.6|0.0|0.0|0.0|-134087.94191181308|-134087.23561442608
511.8|0.0|0.0|0.0|-134010.89243436384|-134007.3735598822
512.0|0.0|0.0|0.0|-134310.51671463717|-134309.82302970352
512.2|0.0|0.0|0.0|-134285.53236774926|-134284.49814657544
512.4|0.0|0.0|0.0|-134261.19558124265|-134259.30371324177
512.6|0.0|0.0|0.0|-134261.77844909072|-134261.08476415707
512.8|0.0|0.0|0.0|-134138.97578201807|-134138.18119745768
513.0|0.0|0.0|0.0|-134020.0589845013|-134016.7166843664
513.2|0.0|0.0|0.0|-133985.1070483927|-133983.30346756522
513.4|0.0|0.0|0.0|-134261.33377960805|-134260.82928147446
513.6|0.0|0.0|0.0|-134195.48416072398|-134193.88237914993
513.8|0.0|0.0|0.0|-134487.01955975508|-134486.57812388823
514.0|0.0|0.0|0.0|-134345.44155447572|-134344.07940951508
514.2|0.0|0.0|0.0|-134246.00912539146|-134243.87762077712
514.4|0.0|0.0|0.0|-134195.9502980881|-134192.97375910004
514.6|0.0|0.0|0.0|-134130.18896637746|-134128.86465877685
514.8|0.0|0.0|0.0|-134450.02181255614|-134449.1137159157
515.0|0.0|0.0|0.0|-134304.65203310404|-134303.9961855304
515.2|0.0|0.0|0.0|-134366.92790557462|-134365.56576061397
515.4|0.0|0.0|0.0|-134111.74460718798|-134110.2815626006
515.6|0.0|0.0|0.0|-133872.98469118157|-133869.0874430997
515.8|0.0|0.0|0.0|-134182.392725327|-134181.92606455347
516.0|0.0|0.0|0.0|-134243.14294877468|-134242.68890045446
516.2|0.0|0.0|0.0|-134513.95050073232|-134512.89105465182
516.4|0.0|0.0|0.0|-134320.18782087255|-134318.8509008186
516.6|0.0|0.0|0.0|-134203.74212556775|-134202.98537836736
516.8|0.0|0.0|0.0|-134184.36723215858|-134184.1528204518
517.0|0.0|0.0|0.0|-134257.3691403548|-134256.83941731456
517.2|0.0|0.0|0.0|-134333.3036964621|-134331.6388526213
517.4|0.0|0.0|0.0|-134305.55416645165|-134304.07850941096
517.6|0.0|0.0|0.0|-134269.84831104835|-134268.94021440792
517.8|0.0|0.0|0.0|-134348.29777081826|-134346.92301340427
518.0|0.0|0.0|0.0|-134391.12966235823|-134385.63063270232
518.2|0.0|0.0|0.0|-133923.28956575843|-133919.46799239668
518.4|0.0|0.0|0.0|-134080.49714982376|-134078.90798070305
518.6|0.0|0.0|0.0|-134140.30651253584|-134138.47770680164
518.8|0.0|0.0|0.0|-133939.16724030083|-133936.9348360598
519.0|0.0|0.0|0.0|-134270.15116414984|-134267.90614745548
519.2|0.0|0.0|0.0|-134143.36832153008|-134142.69986150312
519.4|0.0|0.0|0.0|-134218.042064275|-134215.87272230064
519.6|0.0|0.0|0.0|-134302.20496540755|-134300.23742268665
519.8|0.0|0.0|0.0|-134352.8652681204|-134351.84365939995
520.0|0.0|0.0|0.0|-134507.59484568588|-134507.01467283227
520.2|0.0|0.0|0.0|-134375.72680975436|-134375.07096218073
520.4|0.0|0.0|0.0|-134078.48181366784|-134075.80797355995
520.6|0.0|0.0|0.0|-134224.6192261038|-134223.13095660973
520.8|0.0|0.0|0.0|-134263.18511950763|-134261.5328881202
521.0|0.0|0.0|0.0|-133933.03623970892|-133932.53174157534
521.2|0.0|0.0|0.0|-133909.73864952245|-133907.7963317082
521.4|0.0|0.0|0.0|-134150.00588563445|-134149.38787542083
521.6|0.0|0.0|0.0|-134040.73323628976|-134040.20351324952
521.8|0.0|0.0|0.0|-134026.07450157113|-134025.2925294641
522.0|0.0|0.0|0.0|-134394.17221869846|-134391.93981445744
522.2|0.0|0.0|0.0|-134357.31686792782|-134355.5511244603
522.4|0.0|0.0|0.0|-134461.0666448128|-134460.20899798573
522.6|0.0|0.0|0.0|-134583.9372842529|-134579.05626481064
522.8|0.0|0.0|0.0|-134512.6005589297|-134510.78436564887
523.0|0.0|0.0|0.0|-134620.26960815347|-134618.68043903273
523.2|0.0|0.0|0.0|-134383.4707967098|-134382.78972422946
523.4|0.0|0.0|0.0|-134377.97176705388|-134376.9375458801
523.6|0.0|0.0|0.0|-134481.08908938704|-134480.62242861348
523.8|0.0|0.0|0.0|-134182.96852980807|-134179.70190439324
524.0|0.0|0.0|0.0|-134184.55247376225|-134182.34529442788
524.2|0.0|0.0|0.0|-134165.86081791355|-134164.68785975297
524.4|0.0|0.0|0.0|-134426.0766179313|-134425.29464582427
524.6|0.0|0.0|0.0|-134203.0999447029|-134202.28013523587
524.8|0.0|0.0|0.0|-134491.94822565536|-134490.97706674822
525.0|0.0|0.0|0.0|-134443.71773280058|-134443.03666032024
525.2|0.0|0.0|0.0|-134423.09637159095|-134422.42791156398
525.4|0.0|0.0|0.0|-134248.08560480725|-134245.3360899793
525.6|0.0|0.0|0.0|-134152.32576132144|-134150.81226692075
525.8|0.0|0.0|0.0|-134259.3909471772|-134258.3945633634
526.0|0.0|0.0|0.0|-134250.53160476795|-134248.5892869537
526.2|0.0|0.0|0.0|-134025.11743360438|-134022.99854144338
526.4|0.0|0.0|0.0|-134352.28447322352|-134346.40706996745
526.6|0.0|0.0|0.0|-134302.14997120015|-134301.46889871985
526.8|0.0|0.0|0.0|-133971.74238227308|-133970.55681165922
527.0|0.0|0.0|0.0|-134180.21368912284|-134176.15247914763
527.2|0.0|0.0|0.0|-134021.66179164426|-134020.28703423028
527.4|0.0|0.0|0.0|-133993.81349467128|-133993.48557088448
527.6|0.0|0.0|0.0|-134002.18816368852|-134000.90169344793
527.8|0.0|0.0|0.0|-134047.29353745244|-134046.6629147855
528.0|0.0|0.0|0.0|-133605.6306371285|-133604.70992803472
528.2|0.0|0.0|0.0|-133666.702145676|-133666.03368564905
528.4|0.0|0.0|0.0|-133841.04643334675|-133838.8140291057
528.6|0.0|0.0|0.0|-133836.9095486515|-133834.32399571696
528.8|0.0|0.0|0.0|-133992.0679496305|-133990.86976656326
529.0|0.0|0.0|0.0|-133855.13887857998|-133853.9533079661
529.2|0.0|0.0|0.0|-133947.6340003595|-133946.52410446564
529.4|0.0|0.0|0.0|-133943.00138889527|-133942.09329225484
529.6|0.0|0.0|0.0|-134106.0378732918|-134105.60904987826
529.8|0.0|0.0|0.0|-134444.36693411617|-134441.04985888797
530.0|0.0|0.0|0.0|-134092.4156110042|-134091.4570645504
530.2|0.0|0.0|0.0|-134095.37901032405|-134094.42046387028
530.4|0.0|0.0|0.0|-133961.14747075006|-133960.47901072307
530.6|0.0|0.0|0.0|-134224.50383262974|-134222.1831412153
530.8|0.0|0.0|0.0|-133890.8992389986|-133888.37674833075
531.0|0.0|0.0|0.0|-134498.60026502347|-134498.02009216987
531.2|0.0|0.0|0.0|-134353.97788658738|-134352.9436654136
531.4|0.0|0.0|0.0|-134252.79647078054|-134252.56944662041
531.6|0.0|0.0|0.0|-134315.01975741523|-134313.73328717463
531.8|0.0|0.0|0.0|-134333.7739797384|-134332.33616005778
532.0|0.0|0.0|0.0|-134203.8136620888|-134202.3758424081
532.2|0.0|0.0|0.0|-134284.04341368872|-134283.02180496824
532.4|0.0|0.0|0.0|-134067.26913441587|-134065.90698945522
532.6|0.0|0.0|0.0|-133867.46168157313|-133866.47791021268
532.8|0.0|0.0|0.0|-133952.98757920007|-133951.02003647914
533.0|0.0|0.0|0.0|-134175.70736779473|-134175.1776447545
533.2|0.0|0.0|0.0|-134229.9178077327|-134226.4493830644
533.4|0.0|0.0|0.0|-134366.56112720974|-134364.93412072898
533.6|0.0|0.0|0.0|-134286.61125853503|-134285.66532453458
533.8|0.0|0.0|0.0|-134908.19079645144|-134907.52233642444
534.0|0.0|0.0|0.0|-134538.66200290227|-134536.08906242106
534.2|0.0|0.0|0.0|-134403.92172939936|-134403.11453238563
534.4|0.0|0.0|0.0|-134272.04362906548|-134271.80399245204
534.6|0.0|0.0|0.0|-134376.71409894913|-134373.35918636087
534.8|0.0|0.0|0.0|-134440.36628043634|-134438.72666150224
535.0|0.0|0.0|0.0|-134219.47177265337|-134219.0933990532
535.2|0.0|0.0|0.0|-134200.4482777269|-134198.0771364991
535.4|0.0|0.0|0.0|-134318.07201756837|-134316.8612220478
535.6|0.0|0.0|0.0|-134363.45344001017|-134361.9147207028
535.8|0.0|0.0|0.0|-134738.3114038828|-134736.7726845754
536.0|0.0|0.0|0.0|-134696.16520867404|-134696.01385923396
536.2|0.0|0.0|0.0|-134644.13900131607|-134642.77685635543
536.4|0.0|0.0|0.0|-134375.05818021926|-134373.91044696543
536.6|0.0|0.0|0.0|-134637.43707755275|-134634.56143819142
536.8|0.0|0.0|0.0|-134213.75954498196|-134213.04063514163
537.0|0.0|0.0|0.0|-134378.34404979355|-134377.14586672632
537.2|0.0|0.0|0.0|-134116.2461561517|-134114.93446100442
537.4|0.0|0.0|0.0|-134129.91610748612|-134128.54135007213
537.6|0.0|0.0|0.0|-134016.27146204002|-134015.7543514531
537.8|0.0|0.0|0.0|-134087.4064470056|-134085.17404276456
538.0|0.0|0.0|0.0|-134110.8978886771|-134108.9051210495
538.2|0.0|0.0|0.0|-133970.39664215563|-133969.60205759527
538.4|0.0|0.0|0.0|-134074.95515831615|-134074.00922431573
538.6|0.0|0.0|0.0|-134201.0141131583|-134199.0213455307
538.8|0.0|0.0|0.0|-134174.84098190916|-134173.63018638862
539.0|0.0|0.0|0.0|-134359.7968983628|-134358.1446669754
539.2|0.0|0.0|0.0|-134299.16883516122|-134297.42831660042
539.4|0.0|0.0|0.0|-134145.12886528997|-134144.57391734305
539.6|0.0|0.0|0.0|-134281.47247010935|-134280.79139762904
539.8|0.0|0.0|0.0|-134402.56963117004|-134401.97684586313
540.0|0.0|0.0|0.0|-134238.73037816896|-134237.01508451483
540.2|0.0|0.0|0.0|-134414.22637592108|-134410.39219010598
540.4|0.0|0.0|0.0|-134185.84949317112|-134184.8152719973
540.6|0.0|0.0|0.0|-134302.90237570638|-134299.7114250116
540.8|0.0|0.0|0.0|-133993.76980248446|-133991.22208690993
541.0|0.0|0.0|0.0|-134028.47927407396|-134027.44505290015
541.2|0.0|0.0|0.0|-133666.60270342772|-133665.29100828044
541.4|0.0|0.0|0.0|-134132.94816564507|-134132.2166433514
541.6|0.0|0.0|0.0|-133859.95468230674|-133859.12226038636
541.8|0.0|0.0|0.0|-134015.6215581092|-134014.2341882419
542.0|0.0|0.0|0.0|-134003.03693881768|-134002.10361727056
542.2|0.0|0.0|0.0|-134135.68100332725|-134132.09906657893
542.4|0.0|0.0|0.0|-134316.29842507368|-134309.77778669732
542.6|0.0|0.0|0.0|-134104.15290212803|-134103.03039378085
542.8|0.0|0.0|0.0|-133815.39153979078|-133812.9573362963
543.0|0.0|0.0|0.0|-134010.58506740484|-134009.79048284443
543.2|0.0|0.0|0.0|-134240.43428544234|-134239.75321296204
543.4|0.0|0.0|0.0|-133903.96317433604|-133902.94156561556
543.6|0.0|0.0|0.0|-133901.5592762402|-133899.95749466613
543.8|0.0|0.0|0.0|-133771.33895458363|-133769.92635980964
544.0|0.0|0.0|0.0|-133818.32034327218|-133814.82669369722
544.2|0.0|0.0|0.0|-134152.17321688004|-134149.52460167883
544.4|0.0|0.0|0.0|-134116.6340757061|-134114.17464730493
544.6|0.0|0.0|0.0|-134014.42024627893|-134012.90675187824
544.8|0.0|0.0|0.0|-134062.80161728812|-134056.39449099184
545.0|0.0|0.0|0.0|-134077.07891446812|-134074.00147585335
545.2|0.0|0.0|0.0|-134073.82863052288|-134073.50070673603
545.4|0.0|0.0|0.0|-134168.7877917138|-134165.98782707247
545.6|0.0|0.0|0.0|-134354.57021794876|-134352.0477272809
545.8|0.0|0.0|0.0|-134174.95626994502|-134173.19052647753
546.0|0.0|0.0|0.0|-134655.83765971274|-134653.22688187155
546.2|0.0|0.0|0.0|-134352.6948724923|-134350.09670710444
546.4|0.0|0.0|0.0|-134560.05621784233|-134558.706685335
546.6|0.0|0.0|0.0|-134320.88626517082|-134318.9565598099
546.8|0.0|0.0|0.0|-134279.1439143095|-134278.91689014938
547.0|0.0|0.0|0.0|-134107.03845471315|-134105.28532369898
547.2|0.0|0.0|0.0|-134175.98291338852|-134172.0604404
547.4|0.0|0.0|0.0|-134082.91562019847|-134075.33553574161
547.6|0.0|0.0|0.0|-134070.79505253947|-134069.2689456854
547.8|0.0|0.0|0.0|-134043.03261951558|-134042.3263221286
548.0|0.0|0.0|0.0|-134364.95303358283|-134363.91881240899
548.2|0.0|0.0|0.0|-134121.1170819111|-134119.1873765502
548.4|0.0|0.0|0.0|-134230.36340452434|-134229.58143241733
548.6|0.0|0.0|0.0|-134246.3877612686|-134244.72291742783
548.8|0.0|0.0|0.0|-133897.3054483935|-133891.6676817509
549.0|0.0|0.0|0.0|-134089.21870494948|-134087.9700720689
549.2|0.0|0.0|0.0|-133795.96334671427|-133793.06248244626
549.4|0.0|0.0|0.0|-134074.39931692777|-134073.8695938875
549.6|0.0|0.0|0.0|-133924.79474257186|-133922.81458739762
549.8|0.0|0.0|0.0|-134022.08611469564|-134020.4338833082
550.0|0.0|0.0|0.0|-134306.18518464512|-134305.68068651156
550.2|0.0|0.0|0.0|-134327.38554237178|-134325.44322455756
550.4|0.0|0.0|0.0|-134307.0705061274|-134306.4903332738
550.6|0.0|0.0|0.0|-134382.9344129628|-134382.48036464257
550.8|0.0|0.0|0.0|-133968.33031264995|-133967.2834790228
551.0|0.0|0.0|0.0|-134304.99964858266|-134303.27174247516
551.2|0.0|0.0|0.0|-134459.540039348|-134458.7328423343
551.4|0.0|0.0|0.0|-134313.63536219887|-134312.87861499854
551.6|0.0|0.0|0.0|-134258.95592844425|-134258.09828161716
551.8|0.0|0.0|0.0|-134214.64029536615|-134213.32860021887
552.0|0.0|0.0|0.0|-134173.64595232985|-134172.2081326492
552.2|0.0|0.0|0.0|-134469.91248126797|-134468.9287099075
552.4|0.0|0.0|0.0|-134450.54337769345|-134450.13977918663
552.6|0.0|0.0|0.0|-134479.3622441092|-134478.0505489619
552.8|0.0|0.0|0.0|-134148.63849264837|-134147.9448077147
553.0|0.0|0.0|0.0|-133900.1267866638|-133899.79886287698
553.2|0.0|0.0|0.0|-134191.46184634627|-134190.11231383897
553.4|0.0|0.0|0.0|-134006.61219103375|-134005.07347172638
553.6|0.0|0.0|0.0|-134444.98874936046|-134444.32028933347
553.8|0.0|0.0|0.0|-134280.61986768467|-134279.11898573732
554.0|0.0|0.0|0.0|-134275.9611065209|-134268.38102206404
554.2|0.0|0.0|0.0|-134388.0811811242|-134385.98751386988
554.4|0.0|0.0|0.0|-134020.9052362108|-134020.1106516504
554.6|0.0|0.0|0.0|-134295.74880887516|-134293.94522804764
554.8|0.0|0.0|0.0|-134036.22584026828|-134035.29251872117
555.0|0.0|0.0|0.0|-134089.31749676252|-134087.46346612167
555.2|0.0|0.0|0.0|-134270.13604005886|-134268.4711962181
555.4|0.0|0.0|0.0|-134338.09831079125|-134336.38301713715
555.6|0.0|0.0|0.0|-134255.34977006543|-134254.9461715586
555.8|0.0|0.0|0.0|-134387.40186043142|-134386.56943851104
556.0|0.0|0.0|0.0|-134127.5859336673|-134127.14449780044
556.2|0.0|0.0|0.0|-134334.4110742774|-134333.23811611685
556.4|0.0|0.0|0.0|-134321.8149463426|-134320.75550026214
556.6|0.0|0.0|0.0|-134369.4101809745|-134368.47685942738
556.8|0.0|0.0|0.0|-134403.11065629686|-134399.12512104167
557.0|0.0|0.0|0.0|-134352.85884692977|-134348.97421130128
557.2|0.0|0.0|0.0|-134324.10245331636|-134323.71146726282
557.4|0.0|0.0|0.0|-134153.17848566335|-134151.37490483586
557.6|0.0|0.0|0.0|-134358.5482655524|-134357.2239579518
557.8|0.0|0.0|0.0|-134392.04075824123|-134389.12728151988
558.0|0.0|0.0|0.0|-134067.86107768407|-134063.6611307221
558.2|0.0|0.0|0.0|-134444.05253258362|-134443.38407255666
558.4|0.0|0.0|0.0|-134240.3740236087|-134231.87323005806
558.6|0.0|0.0|0.0|-134344.81463976335|-134343.79303104288
