times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
509.4|0.0|0.0|0.0|-134105.8076393691|-134103.4364981413
509.6|0.0|0.0|0.0|-134170.14805156642|-134166.03639177786
509.8|0.0|0.0|0.0|-134289.87142772897|-134289.2660299687
510.0|0.0|0.0|0.0|-134111.24435234946|-134109.65518322872
510.2|0.0|0.0|0.0|-134201.48521161|-134198.40777299524
510.4|0.0|0.0|0.0|-134203.9194151045|-134200.79152667633
510.6|0.0|0.0|0.0|-134269.57862212753|-134268.48133868704
510.8|0.0|0.0|0.0|-134036.7527334857|-134031.70775215
511.0|0.0|0.0|0.0|-134125.69152346603|-134125.09873815908
511.2|0.0|0.0|0.0|-134083.19292931695|-134082.94068025018
511.4|0.0|0.0|0.0|-134249.52596395448|-134246.20888872628
511.6|0.0|0.0|0.0|-134194.50169810766|-134191.24768514614
511.8|0.0|0.0|0.0|-134250.07216752024|-134248.7352474663
512.0|0.0|0.0|0.0|-134329.33873557494|-134328.039652881
512.2|0.0|0.0|0.0|-134047.41478992644|-134046.22921931252
512.4|0.0|0.0|0.0|-134173.3221025201|-134170.68609977223
512.6|0.0|0.0|0.0|-134258.77872218832|-134255.5373216801
512.8|0.0|0.0|0.0|-134368.69625303952|-134366.55213597187
513.0|0.0|0.0|0.0|-134305.5877961116|-134304.2508760576
513.2|0.0|0.0|0.0|-134612.85480881153|-134611.82058763772
513.4|0.0|0.0|0.0|-134559.35613144346|-134557.76696232273
513.6|0.0|0.0|0.0|-134413.03149893155|-134412.08556493113
513.8|0.0|0.0|0.0|-134561.13533373846|-134558.19663211046
514.0|0.0|0.0|0.0|-134640.08735287326|-134637.6279244721
514.2|0.0|0.0|0.0|-134761.3056419164|-134758.32910292837
514.4|0.0|0.0|0.0|-134534.2712821271|-134532.36680167288
514.6|0.0|0.0|0.0|-134463.052900395|-134461.98084186116
514.8|0.0|0.0|0.0|-134420.3975832018|-134417.5093313871
515.0|0.0|0.0|0.0|-134344.6614433441|-134342.84525006328
515.2|0.0|0.0|0.0|-134199.90634910902|-134196.5514365208
515.4|0.0|0.0|0.0|-134309.29703462633|-134308.25020099917
515.6|0.0|0.0|0.0|-134372.3687723999|-134371.05707725263
515.8|0.0|0.0|0.0|-134357.59572963454|-134356.46060883402
516.0|0.0|0.0|0.0|-134588.94298438012|-134587.1772409126
516.2|0.0|0.0|0.0|-134192.5390077809|-134191.36604962035
516.4|0.0|0.0|0.0|-134123.81504096068|-134122.80604469354
516.6|0.0|0.0|0.0|-134285.6792907662|-134284.8720937525
516.8|0.0|0.0|0.0|-134391.3021963035|-134390.02833851622
517.0|0.0|0.0|0.0|-134265.32697020526|-134264.51977319154
517.2|0.0|0.0|0.0|-134200.42710277537|-134199.92260464182
517.4|0.0|0.0|0.0|-134314.13145280327|-134313.24858106952
517.6|0.0|0.0|0.0|-134436.37063345208|-134433.10400803722
517.8|0.0|0.0|0.0|-134196.03743321288|-134193.80502897184
518.0|0.0|0.0|0.0|-134173.94986929846|-134171.75530241747
518.2|0.0|0.0|0.0|-134429.80344778835|-134429.45029909484
518.4|0.0|0.0|0.0|-134050.6157620834|-134050.18693866988
518.6|0.0|0.0|0.0|-134446.46381249928|-134445.95931436573
518.8|0.0|0.0|0.0|-134147.67029211158|-134146.383821871
519.0|0.0|0.0|0.0|-134137.32631943864|-134136.3425480782
519.2|0.0|0.0|0.0|-134053.2340375688|-134051.6953182614
519.4|0.0|0.0|0.0|-134222.34298092392|-134221.86370769702
519.6|0.0|0.0|0.0|-133825.72722023798|-133823.96147677052
519.8|0.0|0.0|0.0|-134032.0513316728|-134030.5756746321
520.0|0.0|0.0|0.0|-134387.3872817015|-134386.64314695445
520.2|0.0|0.0|0.0|-134224.5345046329|-134223.36154647238
520.4|0.0|0.0|0.0|-134002.20393541534|-133998.3319122402
520.6|0.0|0.0|0.0|-134261.86912476303|-134259.37185900187
520.8|0.0|0.0|0.0|-134094.5401686725|-134094.2753071524
521.0|0.0|0.0|0.0|-134252.56504619098|-134252.13622277745
521.2|0.0|0.0|0.0|-134104.7092556954|-134102.72910052116
521.4|0.0|0.0|0.0|-134337.9913950281|-134331.4203068384
521.6|0.0|0.0|0.0|-134482.53796789912|-134481.74338333873
521.8|0.0|0.0|0.0|-134396.22733334545|-134395.45797369178
522.0|0.0|0.0|0.0|-134286.1420235566|-134285.63752542305
522.2|0.0|0.0|0.0|-134185.31025795982|-134184.61657302614
522.4|0.0|0.0|0.0|-134347.86446826416|-134347.03204634378
522.6|0.0|0.0|0.0|-134196.1871044068|-134193.74028845897
522.8|0.0|0.0|0.0|-134104.9391966079|-134103.98065015412
523.0|0.0|0.0|0.0|-134147.01434094753|-134145.6900333469
523.2|0.0|0.0|0.0|-134120.44738318518|-134118.64380235763
523.4|0.0|0.0|0.0|-134104.87100331124|-134102.14671338996
523.6|0.0|0.0|0.0|-133966.34165503748|-133965.10563461026
523.8|0.0|0.0|0.0|-133953.58207630913|-133952.39650569521
524.0|0.0|0.0|0.0|-134038.5790500762|-134036.97726850215
524.2|0.0|0.0|0.0|-133884.43846481538|-133883.15199457482
524.4|0.0|0.0|0.0|-134189.68506053102|-134186.26708567608
524.6|0.0|0.0|0.0|-134049.7623173057|-134045.7767820505
524.8|0.0|0.0|0.0|-134159.19665303457|-134155.19850532603
525.0|0.0|0.0|0.0|-134304.35926501636|-134302.152085682
525.2|0.0|0.0|0.0|-134192.16243241847|-134191.48135993813
525.4|0.0|0.0|0.0|-134506.70084614796|-134506.04499857433
525.6|0.0|0.0|0.0|-134349.0783763379|-134340.06047220036
525.8|0.0|0.0|0.0|-134337.47491926578|-134336.64249734543
526.0|0.0|0.0|0.0|-134378.3437741295|-134374.496975861
526.2|0.0|0.0|0.0|-134418.23304578368|-134413.59166295486
526.4|0.0|0.0|0.0|-134320.12801011166|-134319.06856403116
526.6|0.0|0.0|0.0|-134200.37276565586|-134200.0322294157
526.8|0.0|0.0|0.0|-134206.93923263327|-134203.91224383184
527.0|0.0|0.0|0.0|-134358.18387551594|-134357.57847775568
527.2|0.0|0.0|0.0|-134202.88083084204|-134198.89529558687
527.4|0.0|0.0|0.0|-133950.64650640858|-133948.60328896763
527.6|0.0|0.0|0.0|-134447.21073052887|-134446.27740898175
527.8|0.0|0.0|0.0|-134372.435612017|-134371.59057764328
528.0|0.0|0.0|0.0|-134337.95316458758|-134333.66493045227
528.2|0.0|0.0|0.0|-133921.0149427732|-133918.36632757197
528.4|0.0|0.0|0.0|-134170.5333563855|-134169.8270589985
528.6|0.0|0.0|0.0|-134154.49911240922|-134151.0180752876
528.8|0.0|0.0|0.0|-134204.6966766993|-134203.27146947195
529.0|0.0|0.0|0.0|-133994.9872432062|-133993.25933709875
529.2|0.0|0.0|0.0|-134247.70901808777|-134246.86398371402
529.4|0.0|0.0|0.0|-134173.30815583974|-134172.13519767922
529.6|0.0|0.0|0.0|-134112.76287414334|-134110.7448816091
529.8|0.0|0.0|0.0|-133999.7651133378|-133998.18855667041
530.0|0.0|0.0|0.0|-134399.466245157|-134398.35634926317
530.2|0.0|0.0|0.0|-134514.59271923732|-134513.3945361701
530.4|0.0|0.0|0.0|-134082.8274517954|-134082.25989139514
530.6|0.0|0.0|0.0|-134262.78193603928|-134261.9495141189
530.8|0.0|0.0|0.0|-134352.6082982104|-134351.87677591672
531.0|0.0|0.0|0.0|-134087.79299895084|-134086.2921170035
531.2|0.0|0.0|0.0|-133988.32162125735|-133987.71622349706
531.4|0.0|0.0|0.0|-134274.76114956368|-134273.82782801657
531.6|0.0|0.0|0.0|-134433.78029298823|-134433.72984317486
531.8|0.0|0.0|0.0|-134489.12280813532|-134488.8327217085
532.0|0.0|0.0|0.0|-134165.95288541747|-134163.2285954962
532.2|0.0|0.0|0.0|-134028.63892037474|-134025.18310815978
532.4|0.0|0.0|0.0|-133965.60187858535|-133961.46499389008
532.6|0.0|0.0|0.0|-134313.5796046749|-134312.05349782083
532.8|0.0|0.0|0.0|-134365.68708477134|-134364.4510643441
533.0|0.0|0.0|0.0|-134297.25191295275|-134295.83931817877
533.2|0.0|0.0|0.0|-134243.33367492765|-134242.1102669537
533.4|0.0|0.0|0.0|-134388.45436237773|-134388.1895008576
533.6|0.0|0.0|0.0|-134564.53739482953|-134563.93199706924
533.8|0.0|0.0|0.0|-134581.33968510473|-134581.06221113127
534.0|0.0|0.0|0.0|-134096.00137163454|-134093.12573227318
534.2|0.0|0.0|0.0|-134336.33494452573|-134333.53497988443
534.4|0.0|0.0|0.0|-134348.44289973137|-134345.50419810333
534.6|0.0|0.0|0.0|-134410.9857399742|-134410.35511730722
534.8|0.0|0.0|0.0|-134226.5948754374|-134225.64894143696
535.0|0.0|0.0|0.0|-134378.13928470027|-134377.26902541984
535.2|0.0|0.0|0.0|-134169.64631977506|-134168.28417481444
535.4|0.0|0.0|0.0|-134203.20792319396|-134200.20615929924
535.6|0.0|0.0|0.0|-134172.4758630265|-134170.1299467054
535.8|0.0|0.0|0.0|-134285.99742398766|-134281.40649097215
536.0|0.0|0.0|0.0|-134343.34749795948|-134342.8429998259
536.2|0.0|0.0|0.0|-134389.45862736765|-134388.70188016727
536.4|0.0|0.0|0.0|-134215.67853490537|-134214.16504050465
536.6|0.0|0.0|0.0|-134447.81804106667|-134444.04691751828
536.8|0.0|0.0|0.0|-134258.43778738042|-134257.35311639326
537.0|0.0|0.0|0.0|-134187.75196822837|-134185.469114174
537.2|0.0|0.0|0.0|-134405.31693289272|-134404.09352491883
537.4|0.0|0.0|0.0|-134402.07395648936|-134401.05234776888
537.6|0.0|0.0|0.0|-134310.60732560485|-134310.12805237796
537.8|0.0|0.0|0.0|-134480.9385079509|-134477.50792064265
538.0|0.0|0.0|0.0|-134253.5013518532|-134249.2761799846
538.2|0.0|0.0|0.0|-134168.7974819885|-134168.45694574836
538.4|0.0|0.0|0.0|-134319.5506269086|-134317.4569596543
538.6|0.0|0.0|0.0|-134227.06296607046|-134226.76026719034
538.8|0.0|0.0|0.0|-134074.9708649498|-134073.99970604273
539.0|0.0|0.0|0.0|-134273.945569267|-134268.97626265133
539.2|0.0|0.0|0.0|-133829.5279910693|-133826.47577736122
539.4|0.0|0.0|0.0|-133774.46201979028|-133772.44402725602
539.6|0.0|0.0|0.0|-133798.135594708|-133797.7572211078
539.8|0.0|0.0|0.0|-133732.48065490733|-133729.39060383922
540.0|0.0|0.0|0.0|-133981.04714745868|-133975.83820422957
540.2|0.0|0.0|0.0|-133555.8435080338|-133555.2885600869
540.4|0.0|0.0|0.0|-133807.69673032046|-133806.4228725332
540.6|0.0|0.0|0.0|-133809.9543594682|-133809.62643568136
540.8|0.0|0.0|0.0|-133913.68096264696|-133912.2179180596
541.0|0.0|0.0|0.0|-134060.73771455197|-134059.1359329779
541.2|0.0|0.0|0.0|-133801.27432445768|-133799.4455187235
541.4|0.0|0.0|0.0|-134139.2379913336|-134137.97674599968
541.6|0.0|0.0|0.0|-133597.1957610034|-133596.2372145496
541.8|0.0|0.0|0.0|-133733.7770988882|-133733.43656264804
542.0|0.0|0.0|0.0|-133473.25426271345|-133472.1191419129
542.2|0.0|0.0|0.0|-133946.53657426737|-133945.01046741335
542.4|0.0|0.0|0.0|-133973.53280617305|-133971.91841214566
542.6|0.0|0.0|0.0|-133646.4914543389|-133644.9148976715
542.8|0.0|0.0|0.0|-133775.6934263458|-133774.1799319451
543.0|0.0|0.0|0.0|-133678.75410998063|-133677.89646315353
543.2|0.0|0.0|0.0|-134040.9601723461|-134039.74937682555
543.4|0.0|0.0|0.0|-133917.52722376666|-133911.96513184407
543.6|0.0|0.0|0.0|-133967.01849066975|-133965.429321549
543.8|0.0|0.0|0.0|-133942.13412023147|-133941.49088511115
544.0|0.0|0.0|0.0|-133666.4492424253|-133663.9393642108
544.2|0.0|0.0|0.0|-133590.86280956338|-133589.5763393228
544.4|0.0|0.0|0.0|-134063.92303806596|-134062.6870176387
544.6|0.0|0.0|0.0|-133973.31517327705|-133971.70077924963
544.8|0.0|0.0|0.0|-134081.6561474609|-134080.24355268688
545.0|0.0|0.0|0.0|-134064.08699995937|-134063.69601390584
545.2|0.0|0.0|0.0|-134201.87805269024|-134196.55559738108
545.4|0.0|0.0|0.0|-133951.0372437263|-133949.39762479224
545.6|0.0|0.0|0.0|-134220.91467106354|-134212.60306431298
545.8|0.0|0.0|0.0|-133855.22933409724|-133853.0726045762
546.0|0.0|0.0|0.0|-134049.20451292596|-134048.62434007236
546.2|0.0|0.0|0.0|-133970.0992055824|-133968.28301230157
546.4|0.0|0.0|0.0|-134152.1652916285|-134150.89143384126
546.6|0.0|0.0|0.0|-134075.9707178143|-134075.289645334
546.8|0.0|0.0|0.0|-134174.25560922496|-134172.77995218427
547.0|0.0|0.0|0.0|-134010.43245280194|-134009.8144425883
547.2|0.0|0.0|0.0|-134183.5578577833|-134182.9776849297
547.4|0.0|0.0|0.0|-134028.8448270822|-134026.67548510787
547.6|0.0|0.0|0.0|-134372.1305820689|-134371.57563412198
547.8|0.0|0.0|0.0|-134364.7418720117|-134363.92206254465
548.0|0.0|0.0|0.0|-134246.51273440992|-134241.8713515811
548.2|0.0|0.0|0.0|-134155.64151016576|-134153.09379459123
548.4|0.0|0.0|0.0|-134335.2309585538|-134333.566114713
548.6|0.0|0.0|0.0|-134345.6399481011|-134344.65617674068
548.8|0.0|0.0|0.0|-134512.10093199962|-134510.83968666568
549.0|0.0|0.0|0.0|-133969.11213092785|-133968.22925919408
549.2|0.0|0.0|0.0|-133745.15988186924|-133744.25178522884
549.4|0.0|0.0|0.0|-134016.78167698253|-134015.69700599535
549.6|0.0|0.0|0.0|-134065.77990889162|-134062.62679555683
549.8|0.0|0.0|0.0|-134277.46902177812|-134275.64021604392
550.0|0.0|0.0|0.0|-134153.7410557075|-134152.30323602684
550.2|0.0|0.0|0.0|-134182.4399793109|-134177.7733715754
550.4|0.0|0.0|0.0|-134026.98785232144|-134025.24733376064
550.6|0.0|0.0|0.0|-133991.27832839667|-133990.52158119634
550.8|0.0|0.0|0.0|-134169.49229407974|-134165.5193712779
551.0|0.0|0.0|0.0|-133804.77798086975|-133801.47351809486
551.2|0.0|0.0|0.0|-134003.01196192732|-134000.4390214461
551.4|0.0|0.0|0.0|-134459.61784777022|-134455.96023630185
551.6|0.0|0.0|0.0|-134206.58680887896|-134205.65348733185
551.8|0.0|0.0|0.0|-134222.74598526926|-134220.46313121484
552.0|0.0|0.0|0.0|-134754.2442504201|-134752.61724393934
552.2|0.0|0.0|0.0|-134341.85486358788|-134339.5720095335
552.4|0.0|0.0|0.0|-134218.2515649759|-134217.065994362
552.6|0.0|0.0|0.0|-134410.49253303977|-134410.13938434626
552.8|0.0|0.0|0.0|-134233.00140333033|-134228.9401933551
553.0|0.0|0.0|0.0|-134477.17302161703|-134473.31361089525
553.2|0.0|0.0|0.0|-134251.08218305832|-134248.68581692388
553.4|0.0|0.0|0.0|-134264.7398225917|-134264.56324824496
553.6|0.0|0.0|0.0|-134397.15173722972|-134396.40760248274
553.8|0.0|0.0|0.0|-133783.5432698237|-133783.19012113026
554.0|0.0|0.0|0.0|-134100.63282288026|-134097.0761110386
554.2|0.0|0.0|0.0|-134350.77361387256|-134348.90697077836
554.4|0.0|0.0|0.0|-134448.12914119795|-134447.14536983747
554.6|0.0|0.0|0.0|-134176.6141701832|-134176.2862463964
554.8|0.0|0.0|0.0|-134299.93873893403|-134298.7783932268
555.0|0.0|0.0|0.0|-134393.76652389305|-134391.57195701203
555.2|0.0|0.0|0.0|-134324.76149307447|-134322.6426009135
555.4|0.0|0.0|0.0|-134380.99784144518|-134380.69514256503
555.6|0.0|0.0|0.0|-134488.65774314868|-134488.27936954852
555.8|0.0|0.0|0.0|-134532.91484191598|-134532.4986309558
556.0|0.0|0.0|0.0|-134302.21739760428|-134301.39758813728
556.2|0.0|0.0|0.0|-134476.87465144572|-134474.40261059123
556.4|0.0|0.0|0.0|-134615.9580746697|-134615.27700218937
556.6|0.0|0.0|0.0|-134378.88502943364|-134376.89226180603
556.8|0.0|0.0|0.0|-134524.9831831627|-134523.5958132954
557.0|0.0|0.0|0.0|-134533.46965349765|-134532.54894440388
557.2|0.0|0.0|0.0|-134681.69085804338|-134681.3377093499
557.4|0.0|0.0|0.0|-134557.4917992177|-134556.84856409737
557.6|0.0|0.0|0.0|-134209.11061308198|-134207.92504246806
557.8|0.0|0.0|0.0|-134750.2479236009|-134748.78487901352
558.0|0.0|0.0|0.0|-134334.39864254455|-134330.4257197427
558.2|0.0|0.0|0.0|-134717.31301203487|-134716.66977691458
558.4|0.0|0.0|0.0|-134587.6450622524|-134587.26668865225
558.6|0.0|0.0|0.0|-134516.34544398182|-134516.00490774165
558.8|0.0|0.0|0.0|-134531.85837196014|-134526.7377159044
559.0|0.0|0.0|0.0|-134580.5544565615|-134580.163470508
559.2|0.0|0.0|0.0|-134210.73938344457|-134209.6799373641
559.4|0.0|0.0|0.0|-134447.10743402623|-134444.9128671452
559.6|0.0|0.0|0.0|-134196.95654206508|-134191.34400032915
559.8|0.0|0.0|0.0|-134183.6892726595|-134182.95775036584
560.0|0.0|0.0|0.0|-133897.6581895539|-133896.0564079798
560.2|0.0|0.0|0.0|-133995.59166498584|-133994.34303210527
560.4|0.0|0.0|0.0|-134177.38623009366|-134172.16467441118
560.6|0.0|0.0|0.0|-134002.62807662552|-134001.27854411822
560.8|0.0|0.0|0.0|-133980.0029442882|-133976.15614601976
561.0|0.0|0.0|0.0|-134017.32319371894|-134014.67457851768
561.2|0.0|0.0|0.0|-134072.86981702357|-134071.33109771617
561.4|0.0|0.0|0.0|-134040.75841311296|-134039.62329231243
561.6|0.0|0.0|0.0|-133909.61136155043|-133908.87983925676
561.8|0.0|0.0|0.0|-134060.06594380032|-134057.89660182598
562.0|0.0|0.0|0.0|-134484.71642169694|-134484.38849791008
562.2|0.0|0.0|0.0|-134350.51579605314|-134350.32660925304
562.4|0.0|0.0|0.0|-134323.39965411907|-134321.63391065158
562.6|0.0|0.0|0.0|-134748.84559071882|-134747.38254613147
562.8|0.0|0.0|0.0|-134455.60031537322|-134454.70483118613
563.0|0.0|0.0|0.0|-134215.71142806308|-134215.01774312943
563.2|0.0|0.0|0.0|-134279.87460275472|-134278.60074496744
563.4|0.0|0.0|0.0|-134363.54561820705|-134362.92760799342
563.6|0.0|0.0|0.0|-134412.70906370154|-134410.41359719378
563.8|0.0|0.0|0.0|-134576.83007884928|-134573.63912815443
564.0|0.0|0.0|0.0|-134631.94847713993|-134631.38091673967
564.2|0.0|0.0|0.0|-134469.6093962767|-134467.6796909158
564.4|0.0|0.0|0.0|-134630.91565956225|-134629.98233801514
564.6|0.0|0.0|0.0|-134476.55184314362|-134475.92122047665
564.8|0.0|0.0|0.0|-134207.78799045237|-134206.917731172
565.0|0.0|0.0|0.0|-134674.36837987686|-134673.35938360973
565.2|0.0|0.0|0.0|-134496.1544141938|-134494.1868714729
565.4|0.0|0.0|0.0|-134716.6453234699|-134711.32286816076
565.6|0.0|0.0|0.0|-134621.26883658188|-134621.0922622351
565.8|0.0|0.0|0.0|-134229.55808619963|-134228.82656390595
566.0|0.0|0.0|0.0|-134148.13208744166|-134141.87631058542
566.2|0.0|0.0|0.0|-134249.44178453597|-134247.0328059482
566.4|0.0|0.0|0.0|-134280.7203816349|-134276.94925808645
566.6|0.0|0.0|0.0|-134358.7143666211|-134356.67114918015
566.8|0.0|0.0|0.0|-134207.6676254307|-134204.42622492253
567.0|0.0|0.0|0.0|-134555.4532693598|-134553.2334775721
567.2|0.0|0.0|0.0|-134243.43378620103|-134241.9202918003
567.4|0.0|0.0|0.0|-134277.23153189814|-134276.08379864428
567.6|0.0|0.0|0.0|-134568.85667800743|-134566.20806280617
567.8|0.0|0.0|0.0|-134499.14276783174|-134497.51576135098
568.0|0.0|0.0|0.0|-134282.71446778096|-134279.99017785967
568.2|0.0|0.0|0.0|-134390.9401608294|-134390.0825140023
568.4|0.0|0.0|0.0|-133986.72364376095|-133983.7092674129
568.6|0.0|0.0|0.0|-133917.45605002204|-133916.34615412817
568.8|0.0|0.0|0.0|-134066.06474415772|-134064.94223581054
569.0|0.0|0.0|0.0|-133958.694928881|-133956.76522352014
569.2|0.0|0.0|0.0|-134098.005406668|-134097.47568362774
569.4|0.0|0.0|0.0|-134081.56970549378|-134080.7372835734
569.6|0.0|0.0|0.0|-134254.62400267014|-134254.39697851005
569.8|0.0|0.0|0.0|-134038.871571438|-134038.14004914433
570.0|0.0|0.0|0.0|-134044.56872823555|-134042.1723621011
570.2|0.0|0.0|0.0|-133941.362759791|-133939.87449029696
570.4|0.0|0.0|0.0|-134053.64076932787|-134051.53448962022
570.6|0.0|0.0|0.0|-134108.45120766482|-134107.01338798416
570.8|0.0|0.0|0.0|-133996.08589597777|-133994.05529099013
571.0|0.0|0.0|0.0|-134045.10251713835|-134043.46289820428
571.2|0.0|0.0|0.0|-133705.13384161322|-133703.96088345267
571.4|0.0|0.0|0.0|-134014.5173220241|-134013.53355066365
571.6|0.0|0.0|0.0|-134194.11865757447|-134193.34929792077
571.8|0.0|0.0|0.0|-134022.00153566702|-134019.08805894566
572.0|0.0|0.0|0.0|-134068.29024527344|-134067.07944975287
572.2|0.0|0.0|0.0|-133941.8800584114|-133940.56836326412
572.4|0.0|0.0|0.0|-134013.21609449797|-134012.4845722043
572.6|0.0|0.0|0.0|-133921.54765018434|-133919.7062319968
572.8|0.0|0.0|0.0|-134255.85333839347|-134254.94524175307
573.0|0.0|0.0|0.0|-134004.20041294853|-134000.41667694677
573.2|0.0|0.0|0.0|-134039.82738262444|-134037.98596443693
573.4|0.0|0.0|0.0|-134106.89220346717|-134103.1715297321
573.6|0.0|0.0|0.0|-134137.6634294383|-134137.3985679182
573.8|0.0|0.0|0.0|-134230.15195717354|-134227.47811706562
574.0|0.0|0.0|0.0|-133915.45649660449|-133913.0853553767
574.2|0.0|0.0|0.0|-134056.81564207468|-134053.61207892653
574.4|0.0|0.0|0.0|-134082.49271751774|-134080.7774238636
574.6|0.0|0.0|0.0|-133986.17141136617|-133985.91916229937
574.8|0.0|0.0|0.0|-134007.13479614508|-134005.12941606413
575.0|0.0|0.0|0.0|-134091.56396754505|-134091.2234313049
575.2|0.0|0.0|0.0|-134226.8199171548|-134225.26858539405
575.4|0.0|0.0|0.0|-134249.25522325558|-134248.18316472173
575.6|0.0|0.0|0.0|-134458.94265856533|-134457.85798757814
575.8|0.0|0.0|0.0|-134384.9559981439|-134383.99745169014
576.0|0.0|0.0|0.0|-134269.66713829155|-134269.46533903814
576.2|0.0|0.0|0.0|-134146.4021660267|-134145.74631845305
576.4|0.0|0.0|0.0|-134299.32094953116|-134298.1101540106
576.6|0.0|0.0|0.0|-134570.8040076577|-134570.3499593375
576.8|0.0|0.0|0.0|-134507.86786549506|-134507.28769264143
577.0|0.0|0.0|0.0|-134421.21062765704|-134419.86109514974
577.2|0.0|0.0|0.0|-134567.85972814215|-134565.16066312755
577.4|0.0|0.0|0.0|-134242.81158068398|-134242.05483348362
577.6|0.0|0.0|0.0|-134278.34679180532|-134276.6693355112
577.8|0.0|0.0|0.0|-134418.2600923181|-134416.544798664
578.0|0.0|0.0|0.0|-134437.2988047066|-134435.60873595916
578.2|0.0|0.0|0.0|-134625.2716171335|-134624.6914442799
578.4|0.0|0.0|0.0|-134371.20635706838|-134370.12168608123
578.6|0.0|0.0|0.0|-134599.22133050722|-134597.20333797293
578.8|0.0|0.0|0.0|-134725.93864920628|-134723.9458815787
579.0|0.0|0.0|0.0|-134154.19963783186|-134152.14380793757
579.2|0.0|0.0|0.0|-134498.61834315598|-134498.2399695558
579.4|0.0|0.0|0.0|-134571.1853338746|-134569.7096768339
579.6|0.0|0.0|0.0|-134433.85134453862|-134433.14504715163
579.8|0.0|0.0|0.0|-134560.88259767927|-134559.47000290526
580.0|0.0|0.0|0.0|-134270.1103652672|-134269.74460412038
580.2|0.0|0.0|0.0|-133935.213610053|-133932.26229597165
580.4|0.0|0.0|0.0|-134013.1030637802|-134010.6940851924
580.6|0.0|0.0|0.0|-134161.344756102|-134160.4114345549
580.8|0.0|0.0|0.0|-134087.04197196855|-134086.6383734617
581.0|0.0|0.0|0.0|-134043.86642864702|-134041.84843611275
581.2|0.0|0.0|0.0|-134106.35759357878|-134104.83148672475
581.4|0.0|0.0|0.0|-134089.6783380123|-134088.12700625157
581.6|0.0|0.0|0.0|-133909.21595066958|-133906.57994792168
581.8|0.0|0.0|0.0|-133815.6540299236|-133813.7117121094
582.0|0.0|0.0|0.0|-134225.8431643204|-134225.27560392013
582.2|0.0|0.0|0.0|-134374.0809388231|-134371.35664890183
582.4|0.0|0.0|0.0|-134090.6727562806|-134087.78450446593
582.6|0.0|0.0|0.0|-134351.84508118551|-134350.69734793162
582.8|0.0|0.0|0.0|-134451.9746138066|-134451.2304790596
583.0|0.0|0.0|0.0|-134316.95264502452|-134315.4643755305
583.2|0.0|0.0|0.0|-134432.51794484997|-134430.96661308923
583.4|0.0|0.0|0.0|-134494.71812830196|-134492.14518782077
583.6|0.0|0.0|0.0|-134075.78543143263|-134074.70076044547
583.8|0.0|0.0|0.0|-133907.3965669008|-133906.75333178052
584.0|0.0|0.0|0.0|-134074.93921266988|-134074.51038925635
584.2|0.0|0.0|0.0|-134092.77481743356|-134092.14419476662
584.4|0.0|0.0|0.0|-134412.16548593534|-134411.45918854835
584.6|0.0|0.0|0.0|-134409.49194764445|-134408.23070231054
584.8|0.0|0.0|0.0|-133984.94551419423|-133983.0662586467
585.0|0.0|0.0|0.0|-134023.14863535872|-134021.1810926378
585.2|0.0|0.0|0.0|-134374.68919694124|-134373.98289955425
585.4|0.0|0.0|0.0|-134206.47091893817|-134204.55382603063
585.6|0.0|0.0|0.0|-134203.86418751793|-134203.54887618445
585.8|0.0|0.0|0.0|-134311.75233407522|-134310.16316495452
586.0|0.0|0.0|0.0|-134455.0961955249|-134453.96107472436
586.2|0.0|0.0|0.0|-134519.96204304846|-134518.81430979457
586.4|0.0|0.0|0.0|-134545.42673551003|-134543.86279129598
586.6|0.0|0.0|0.0|-134597.35220590758|-134593.8837812393
586.8|0.0|0.0|0.0|-134563.57084719682|-134558.4880285011
587.0|0.0|0.0|0.0|-134529.74317024153|-134529.5665958948
587.2|0.0|0.0|0.0|-134653.32465878723|-134650.1967703591
587.4|0.0|0.0|0.0|-134678.2440438142|-134677.18459773372
587.6|0.0|0.0|0.0|-134976.98707817696|-134976.76005401684
587.8|0.0|0.0|0.0|-134877.0712228237|-134869.80644970032
588.0|0.0|0.0|0.0|-134944.86656450044|-134943.26478292636
588.2|0.0|0.0|0.0|-134901.7779553783|-134901.12210780464
588.4|0.0|0.0|0.0|-135091.21700453328|-135087.05489493132
588.6|0.0|0.0|0.0|-134748.25917333338|-134747.14927743954
588.8|0.0|0.0|0.0|-134838.54012467992|-134836.71131894577
589.0|0.0|0.0|0.0|-134598.8394481007|-134598.04486354033
589.2|0.0|0.0|0.0|-134516.5103554398|-134513.78606551854
589.4|0.0|0.0|0.0|-134345.78818704022|-134340.84410533126
589.6|0.0|0.0|0.0|-134461.33263536714|-134460.3488640067
589.8|0.0|0.0|0.0|-134461.62673493807|-134460.806925471
590.0|0.0|0.0|0.0|-134404.3438128944|-134403.12040492048
590.2|0.0|0.0|0.0|-134378.85687073326|-134373.15604182397
590.4|0.0|0.0|0.0|-134445.10578389646|-134431.63568373016
590.6|0.0|0.0|0.0|-134311.972178808|-134308.71816584648
590.8|0.0|0.0|0.0|-134112.35413333846|-134110.09650419076
591.0|0.0|0.0|0.0|-134297.43645483663|-134296.41484611612
591.2|0.0|0.0|0.0|-134340.7223946968|-134338.55305272245
